event_id,entity_id,entity_type,role,timestamp,source_ip,geo_city,geo_lat,geo_lon,resource_accessed,auth_result,bytes_out,device_os,device_mac,protocol,session_id,label,scenario
3626,D0016,edge_device,camera,2026-06-01 12:55:08,64.245.22.185,Mumbai,19.1017,72.876,fn:port:502,SUCCESS,4366.1,Ubuntu 20.04,b7:e4:38:f9:31:6a,RDP,D0016_25,normal,normal
3627,D0096,edge_device,plc,2026-06-01 12:55:13,204.165.79.247,Delhi,28.7167,77.101,fn:heartbeat,SUCCESS,1154.3,Yocto 4.0,28:3e:4e:32:54:99,OPC-UA,D0096_25,normal,normal
3628,D0097,edge_device,gateway,2026-06-01 12:55:25,160.168.151.185,Mumbai,19.0756,72.8887,fn:telemetry,SUCCESS,1852.6,Ubuntu 20.04,39:e9:2a:f4:78:fe,RDP,D0097_25,normal,normal
3629,U0056,user,sre,2026-06-01 12:55:27,48.234.219.124,Pune,18.5248,73.8506,/app/wiki,SUCCESS,2987.2,VxWorks 7,e8:3e:36:57:77:e0,OPC-UA,U0056_25,normal,normal
3630,U0156,user,field_engineer,2026-06-01 12:55:46,199.252.102.69,Delhi,28.6888,77.1227,/app/wiki,SUCCESS,9899.2,Windows 11.22631,91:d3:f0:0d:4a:79,HTTPS,U0156_25,normal,normal
3631,D0133,edge_device,camera,2026-06-01 12:55:48,212.164.236.99,Delhi,28.7082,77.0937,fn:port:502,SUCCESS,3969.3,Windows 11.22631,99:06:5b:02:70:ce,OPC-UA,D0133_25,normal,normal
3632,U0062,user,contractor,2026-06-01 12:55:48,67.157.45.200,Hyderabad,17.3833,78.4666,/app/dashboard,SUCCESS,28151.2,iOS 17.5,69:0f:72:2f:3e:e0,OPC-UA,U0062_25,normal,normal
3633,U0103,user,sre,2026-06-01 12:55:58,147.159.254.51,Mumbai,19.0581,72.8956,/app/billing,SUCCESS,2207.1,RHEL 9.3,9c:70:e2:d4:e7:80,SMB,U0103_25,normal,normal
3634,D0020,edge_device,plc,2026-06-01 12:56:00,36.167.71.85,Pune,18.5336,73.8508,fn:setpoint,SUCCESS,2089.2,FreeRTOS 10.4,b1:d0:e8:e0:2e:c4,MQTT,D0020_25,normal,normal
3635,U0166,user,sre,2026-06-01 12:56:12,176.163.224.129,Mumbai,19.0683,72.872,/app/email,SUCCESS,18741.3,RHEL 9.3,ae:6b:de:1e:40:18,OPC-UA,U0166_25,normal,normal
3636,S0026,service_account,ci_runner,2026-06-01 12:56:24,102.219.194.58,Pune,18.5188,73.8617,api:/v1/metrics,SUCCESS,531.9,Ubuntu 20.04,f0:35:e8:4e:89:33,SMB,S0026_25,normal,normal
3637,U0135,user,sre,2026-06-01 12:56:25,117.161.68.112,Singapore,1.3424,103.8384,/app/vpn,SUCCESS,4650.3,VxWorks 7,fa:fa:bb:0a:5d:71,LDAP,U0135_25,normal,normal
3638,U0068,user,contractor,2026-06-01 12:56:27,135.129.184.129,Hyderabad,17.3744,78.4973,/app/deploy,SUCCESS,6989.1,QNX 7.1,54:6a:30:a5:66:57,OPC-UA,U0068_25,normal,normal
3639,U0047,user,manager,2026-06-01 12:56:42,47.143.81.188,Pune,18.5082,73.875,/app/admin_console,SUCCESS,12499.2,Windows 11.22631,6c:a6:51:f3:c6:82,LDAP,U0047_25,normal,normal
3640,D0103,edge_device,hvac_controller,2026-06-01 12:56:52,219.159.10.195,Hyderabad,17.3947,78.488,fn:heartbeat,SUCCESS,4463.5,macOS 14.5,62:46:3d:80:60:4b,MQTT,D0103_25,normal,normal
3641,U0042,user,manager,2026-06-01 12:57:03,94.204.97.119,Mumbai,19.0748,72.8831,/app/crm,SUCCESS,3629.3,Windows 10.0.19045,e7:3b:19:9e:3b:da,MQTT,U0042_25,normal,normal
3642,U0089,user,sre,2026-06-01 12:57:19,38.30.224.45,Bengaluru,12.9729,77.6034,/app/vpn,SUCCESS,13572.6,Yocto 4.0,38:d5:11:48:b4:4d,OPC-UA,U0089_25,normal,normal
3643,U0041,user,manager,2026-06-01 12:57:22,26.202.165.125,Chennai,13.0755,80.2747,/app/crm,FAILURE,5094.4,Windows 11.22631,38:8d:89:cc:43:eb,MQTT,U0041_25,normal,normal
3644,D0123,edge_device,hvac_controller,2026-06-01 12:57:44,222.245.46.29,Hyderabad,17.3774,78.4787,fn:telemetry,SUCCESS,2568.3,VxWorks 7,47:60:6c:fd:3f:f8,RDP,D0123_25,normal,normal
3645,S0026,service_account,ci_runner,2026-06-01 12:57:51,102.219.194.13,Pune,18.5177,73.8687,api:/v1/auth,SUCCESS,1637.2,Ubuntu 20.04,f0:35:e8:4e:89:33,SMB,S0026_25,normal,normal
3646,U0140,user,contractor,2026-06-01 12:57:54,65.10.240.201,Hyderabad,17.3924,78.4922,/app/tickets,SUCCESS,2146.0,Windows 11.22631,c1:3d:55:45:d2:08,RDP,U0140_25,normal,normal
3647,D0015,edge_device,hvac_controller,2026-06-01 12:58:02,125.16.126.10,Mumbai,19.0689,72.8791,fn:port:502,SUCCESS,1157.0,Yocto 4.0,26:68:29:3d:9c:48,RDP,D0015_25,normal,normal
3648,D0105,edge_device,hvac_controller,2026-06-01 12:58:07,184.105.4.151,Chennai,13.085,80.2766,fn:port:1883,SUCCESS,4022.2,Yocto 4.0,d5:57:72:5c:1d:fd,HTTPS,D0105_25,normal,normal
3649,U0101,user,sre,2026-06-01 12:58:22,42.63.78.51,Delhi,28.7043,77.0928,/app/email,SUCCESS,6229.1,macOS 14.5,20:b4:8c:d3:b3:26,HTTPS,U0101_25,normal,normal
3650,U0167,user,plant_operator,2026-06-01 12:58:44,72.232.110.177,Delhi,28.691,77.1063,/app/reports,SUCCESS,2858.2,Windows 11.22631,f5:e8:0c:e6:f1:d3,RDP,U0167_25,normal,normal
3651,D0005,edge_device,hvac_controller,2026-06-01 12:59:09,59.10.147.115,Pune,18.5199,73.8706,fn:port:502,SUCCESS,3015.9,VxWorks 7,16:d8:d3:ec:6b:40,Modbus/TCP,D0005_25,normal,normal
3652,U0217,user,field_engineer,2026-06-01 12:59:12,213.26.162.162,London,51.5215,-0.1186,/app/tickets,SUCCESS,2459.6,iOS 17.5,79:08:08:46:1a:18,SSH,U0217_25,normal,normal
3653,U0095,user,plant_operator,2026-06-01 12:59:30,209.10.60.65,London,51.5189,-0.1291,/app/email,SUCCESS,4071.2,Android 14,0c:5a:27:ed:10:25,SSH,U0095_25,normal,normal
3654,U0208,user,manager,2026-06-01 12:59:38,47.17.16.64,Bengaluru,12.9851,77.6011,/app/hr,FAILURE,590.3,Ubuntu 20.04,d2:67:a3:08:bb:11,OPC-UA,U0208_25,normal,normal
3655,U0030,user,contractor,2026-06-01 12:59:42,105.37.63.71,Hyderabad,17.3786,78.4846,/app/crm,FAILURE,29086.1,VxWorks 7,8a:4c:6a:93:89:b2,RDP,U0030_25,normal,normal
3656,U0192,user,analyst,2026-06-01 12:59:43,76.38.109.209,Chennai,13.0899,80.2721,/app/tickets,SUCCESS,667.1,VxWorks 7,7a:60:aa:a5:4c:f6,Modbus/TCP,U0192_25,normal,normal
3657,D0094,edge_device,fire_panel,2026-06-01 13:00:00,121.61.20.90,Mumbai,19.0798,72.8793,fn:diagnostics,SUCCESS,36343.1,macOS 14.5,ab:b6:38:28:b2:28,HTTPS,D0094_26,normal,normal
3658,U0004,user,sre,2026-06-01 13:00:04,17.250.54.27,Chennai,13.0695,80.2603,/app/crm,SUCCESS,15303.4,Ubuntu 20.04,68:fd:d9:08:3b:d1,HTTPS,U0004_26,normal,normal
3659,U0208,user,manager,2026-06-01 13:00:25,47.17.16.225,Bengaluru,12.9523,77.5944,/app/hr,SUCCESS,1358.4,Ubuntu 20.04,d2:67:a3:08:bb:11,OPC-UA,U0208_26,normal,normal
3660,U0212,user,manager,2026-06-01 13:00:27,168.165.133.226,Mumbai,19.0764,72.8803,/app/wiki,FAILURE,5178.3,VxWorks 7,d8:6a:15:00:3b:0f,SSH,U0212_26,normal,normal
3661,U0187,user,manager,2026-06-01 13:00:30,167.62.56.48,Pune,18.5339,73.8436,/app/source,SUCCESS,33570.3,Yocto 4.0,cf:85:bb:20:38:db,MQTT,U0187_26,normal,normal
3662,U0047,user,manager,2026-06-01 13:00:39,47.143.81.172,Pune,18.5108,73.8604,/app/admin_console,SUCCESS,10188.5,Windows 11.22631,6c:a6:51:f3:c6:82,LDAP,U0047_26,normal,normal
3663,D0117,edge_device,hvac_controller,2026-06-01 13:00:41,162.185.46.216,Mumbai,19.0659,72.874,fn:setpoint,SUCCESS,11032.8,macOS 14.5,1b:b3:6f:a2:90:45,SSH,D0117_26,normal,normal
3664,U0000,user,field_engineer,2026-06-01 13:00:45,38.127.94.202,Singapore,1.3579,103.8365,/app/crm,SUCCESS,7742.9,Ubuntu 22.04,ec:c7:a4:66:d1:8b,MQTT,U0000_26,normal,normal
3665,U0046,user,contractor,2026-06-01 13:01:06,74.82.45.233,Hyderabad,17.3865,78.482,/app/email,SUCCESS,5297.6,Windows 11.22631,58:de:00:48:0f:8f,RDP,U0046_26,normal,normal
3666,D0005,edge_device,hvac_controller,2026-06-01 13:01:06,59.10.147.223,Pune,18.5376,73.8485,fn:port:502,SUCCESS,5819.8,VxWorks 7,16:d8:d3:ec:6b:40,Modbus/TCP,D0005_26,normal,normal
3667,U0084,user,analyst,2026-06-01 13:01:07,110.32.166.180,London,51.5042,-0.1194,/app/crm,SUCCESS,4174.2,Ubuntu 20.04,37:31:fa:1a:cb:dc,HTTPS,U0084_26,normal,normal
3668,S0019,service_account,backup_svc,2026-06-01 13:01:09,161.19.230.57,Bengaluru,12.9612,77.5932,api:/v1/sync,SUCCESS,8882.7,QNX 7.1,2f:4a:f8:51:cf:c8,SMB,S0019_26,normal,normal
3669,U0194,user,field_engineer,2026-06-01 13:01:13,204.143.183.9,Bengaluru,12.9676,77.5889,/app/billing,SUCCESS,4632.0,QNX 7.1,eb:aa:c8:78:bc:52,OPC-UA,U0194_26,normal,normal
3670,D0126,edge_device,meter,2026-06-01 13:01:30,195.216.76.40,Hyderabad,17.3885,78.4731,fn:setpoint,SUCCESS,40167.5,macOS 14.5,11:b2:b8:bf:be:20,OPC-UA,D0126_26,normal,normal
3671,S0035,service_account,backup_svc,2026-06-01 13:01:47,96.22.79.178,Delhi,28.7112,77.1257,api:/v1/secrets,SUCCESS,11054.4,Ubuntu 22.04,cc:0e:6c:c9:d4:82,SSH,S0035_26,normal,normal
3672,S0011,service_account,ci_runner,2026-06-01 13:01:51,178.120.201.59,Bengaluru,12.9695,77.5933,api:/v1/secrets,SUCCESS,26991.1,macOS 14.5,01:62:49:ba:bf:17,SMB,S0011_26,normal,normal
3673,D0106,edge_device,gateway,2026-06-01 13:01:54,154.5.223.186,Bengaluru,12.974,77.5846,fn:port:502,SUCCESS,1395.9,iOS 17.5,bd:d2:37:72:da:2a,SMB,D0106_26,normal,normal
3674,U0061,user,sre,2026-06-01 13:01:57,64.27.217.133,Mumbai,19.0711,72.8812,/app/deploy,SUCCESS,9593.2,macOS 14.5,94:85:bb:bc:4b:d8,RDP,U0061_26,normal,normal
3675,D0014,edge_device,hvac_controller,2026-06-01 13:01:57,28.1.60.173,Delhi,28.6904,77.0914,fn:port:502,SUCCESS,6736.4,Ubuntu 22.04,03:aa:18:d7:73:b7,RDP,D0014_26,normal,normal
3676,D0073,edge_device,plc,2026-06-01 13:02:34,65.34.214.111,Mumbai,19.0823,72.8916,fn:heartbeat,SUCCESS,6674.6,Ubuntu 20.04,cf:16:7f:6d:6f:2a,HTTPS,D0073_26,normal,normal
3677,S0005,service_account,scanner_svc,2026-06-01 13:02:53,129.143.174.169,Hyderabad,17.3787,78.4962,api:/v1/secrets,SUCCESS,965.3,VxWorks 7,8b:ef:f0:85:70:24,RDP,S0005_26,normal,normal
3678,S0022,service_account,ci_runner,2026-06-01 13:03:01,61.111.173.80,Pune,18.5271,73.8583,api:/v1/ingest,SUCCESS,33357.5,Ubuntu 20.04,43:21:01:7f:fb:38,MQTT,S0022_26,normal,normal
3679,D0073,edge_device,plc,2026-06-01 13:03:04,65.34.214.102,Mumbai,19.0663,72.8845,fn:port:502,SUCCESS,8216.2,Ubuntu 20.04,cf:16:7f:6d:6f:2a,HTTPS,D0073_26,normal,normal
3680,U0203,user,contractor,2026-06-01 13:03:08,97.36.186.109,Mumbai,19.0767,72.871,/app/billing,SUCCESS,7299.6,Windows 10.0.19045,72:50:04:87:f5:11,SMB,U0203_26,normal,normal
3681,S0033,service_account,etl_svc,2026-06-01 13:03:20,111.184.244.60,Chennai,13.0629,80.2704,api:/v1/secrets,SUCCESS,11977.5,Yocto 4.0,ca:70:a4:35:76:30,HTTPS,S0033_26,normal,normal
3682,D0060,edge_device,hvac_controller,2026-06-01 13:03:27,54.64.32.146,Mumbai,19.0913,72.8742,fn:setpoint,SUCCESS,1353.0,FreeRTOS 10.4,75:48:37:11:79:ae,SSH,D0060_26,normal,normal
3683,D0066,edge_device,meter,2026-06-01 13:03:42,105.72.54.37,Delhi,28.706,77.1158,fn:alarm,SUCCESS,9211.8,iOS 17.5,ef:c0:a2:ea:e5:81,HTTPS,D0066_26,normal,normal
3684,U0177,user,manager,2026-06-01 13:03:57,59.127.30.113,Hyderabad,17.3877,78.4759,/app/hr,SUCCESS,8527.6,RHEL 9.3,c7:d0:b1:be:10:57,OPC-UA,U0177_26,normal,normal
3685,D0097,edge_device,gateway,2026-06-01 13:04:12,160.168.151.241,Mumbai,19.0825,72.8906,fn:setpoint,SUCCESS,1882.9,Ubuntu 20.04,39:e9:2a:f4:78:fe,RDP,D0097_26,normal,normal
3686,U0112,user,plant_operator,2026-06-01 13:04:17,154.203.48.62,Pune,18.5148,73.8418,/app/deploy,SUCCESS,3598.5,macOS 14.5,ca:73:f4:02:b8:cf,LDAP,U0112_26,normal,normal
3687,S0013,service_account,scanner_svc,2026-06-01 13:04:20,159.55.172.128,Mumbai,19.0853,72.8829,api:/v1/backup,SUCCESS,4526.2,Ubuntu 20.04,be:c9:35:9d:7f:4a,Modbus/TCP,S0013_26,normal,normal
3688,D0097,edge_device,gateway,2026-06-01 13:04:23,160.168.151.128,Mumbai,19.0543,72.8829,fn:telemetry,SUCCESS,14381.5,Ubuntu 20.04,39:e9:2a:f4:78:fe,RDP,D0097_26,normal,normal
3689,U0101,user,sre,2026-06-01 13:04:32,42.63.78.110,Delhi,28.6892,77.0915,/app/source,SUCCESS,2159.1,macOS 14.5,20:b4:8c:d3:b3:26,HTTPS,U0101_26,normal,normal
3690,U0009,user,field_engineer,2026-06-01 13:04:34,182.68.243.9,Mumbai,19.0823,72.8753,/app/dashboard,SUCCESS,4878.4,Ubuntu 20.04,8a:84:d8:6f:48:05,RDP,U0009_26,normal,normal
3691,U0081,user,contractor,2026-06-01 13:04:39,111.121.15.241,Bengaluru,12.9769,77.586,/app/tickets,SUCCESS,11067.5,macOS 14.5,36:78:95:76:31:4c,OPC-UA,U0081_26,normal,normal
3692,D0085,edge_device,fire_panel,2026-06-01 13:04:39,169.197.8.37,Pune,18.5108,73.8539,fn:port:502,SUCCESS,7321.4,Ubuntu 22.04,5e:ba:12:cd:51:1f,SMB,D0085_26,normal,normal
3693,U0148,user,analyst,2026-06-01 13:04:52,39.239.93.106,Bengaluru,12.9556,77.5968,/app/tickets,SUCCESS,6804.9,QNX 7.1,88:77:4b:d5:0f:77,RDP,U0148_26,normal,normal
3694,U0066,user,manager,2026-06-01 13:04:57,180.32.110.177,Singapore,1.3697,103.8375,/app/admin_console,SUCCESS,3554.6,Windows 11.22631,c8:a1:7e:64:27:eb,OPC-UA,U0066_26,normal,normal
3695,D0011,edge_device,plc,2026-06-01 13:05:04,39.241.170.154,Delhi,28.7069,77.118,fn:setpoint,SUCCESS,4037.5,Windows 11.22631,0e:64:56:50:86:21,SSH,D0011_26,normal,normal
3696,U0042,user,manager,2026-06-01 13:05:07,94.204.97.33,Mumbai,19.0684,72.8793,/app/deploy,SUCCESS,7483.7,Windows 10.0.19045,e7:3b:19:9e:3b:da,MQTT,U0042_26,normal,normal
3697,D0131,edge_device,fire_panel,2026-06-01 13:05:14,92.30.140.156,Mumbai,19.0756,72.8927,fn:alarm,SUCCESS,8520.3,macOS 14.5,b9:81:5a:28:29:c0,SSH,D0131_26,normal,normal
3698,U0100,user,sre,2026-06-01 13:05:17,169.186.69.113,Pune,18.5246,73.8536,/app/admin_console,SUCCESS,2779.7,Android 14,1c:19:f3:cc:27:48,SSH,U0100_26,normal,normal
3699,S0025,service_account,ci_runner,2026-06-01 13:05:19,24.18.55.162,Mumbai,19.0969,72.8804,api:/v1/queue,FAILURE,7836.5,Ubuntu 20.04,cd:80:88:a4:46:b5,HTTPS,S0025_26,normal,normal
3700,U0108,user,field_engineer,2026-06-01 13:05:26,219.166.102.165,Delhi,28.7069,77.1125,/app/deploy,SUCCESS,2978.9,Ubuntu 22.04,eb:12:3e:fd:ba:16,SMB,U0108_26,normal,normal
3701,U0207,user,manager,2026-06-01 13:05:32,125.159.175.238,Delhi,28.6888,77.11,/app/wiki,SUCCESS,4488.2,FreeRTOS 10.4,f0:1f:6c:3b:e5:89,HTTPS,U0207_26,normal,normal
3702,U0044,user,contractor,2026-06-01 13:05:41,36.146.47.196,Singapore,1.3563,103.8245,/app/vpn,SUCCESS,26350.7,VxWorks 7,da:b2:bb:97:0f:64,MQTT,U0044_26,normal,normal
3703,D0067,edge_device,gateway,2026-06-01 13:05:49,68.159.83.69,Hyderabad,17.3893,78.4839,fn:firmware_pull,SUCCESS,1776.5,Android 14,45:b3:a5:f4:0d:d9,RDP,D0067_26,normal,normal
3704,D0028,edge_device,hvac_controller,2026-06-01 13:05:54,122.134.219.24,Bengaluru,12.9635,77.5936,fn:alarm,SUCCESS,3487.9,Ubuntu 20.04,65:29:a2:08:3f:b5,HTTPS,D0028_26,normal,normal
3705,U0140,user,contractor,2026-06-01 13:06:02,65.10.240.52,Hyderabad,17.3946,78.4794,/app/wiki,SUCCESS,7753.3,Windows 11.22631,c1:3d:55:45:d2:08,RDP,U0140_26,normal,normal
3706,U0143,user,manager,2026-06-01 13:06:08,67.216.108.217,Singapore,1.3454,103.7939,/app/tickets,SUCCESS,15829.0,Windows 10.0.19045,e0:2f:44:db:e3:e9,MQTT,U0143_26,normal,normal
3707,S0005,service_account,scanner_svc,2026-06-01 13:06:28,129.143.174.97,Hyderabad,17.3779,78.4777,api:/v1/metrics,SUCCESS,12338.7,VxWorks 7,8b:ef:f0:85:70:24,RDP,S0005_26,normal,normal
3708,U0176,user,contractor,2026-06-01 13:06:29,77.214.175.229,Mumbai,19.0671,72.8881,/app/crm,SUCCESS,11563.9,macOS 14.5,e8:64:90:3e:2e:7d,Modbus/TCP,U0176_26,normal,normal
3709,D0062,edge_device,gateway,2026-06-01 13:06:29,75.210.41.100,Hyderabad,17.3658,78.493,fn:config,SUCCESS,2205.4,FreeRTOS 10.4,5c:6f:d8:d6:30:4e,SMB,D0062_26,normal,normal
3710,D0062,edge_device,gateway,2026-06-01 13:06:35,75.210.41.125,Hyderabad,17.3895,78.4842,fn:telemetry,SUCCESS,55264.7,FreeRTOS 10.4,5c:6f:d8:d6:30:4e,SMB,D0062_26,normal,normal
3711,U0185,user,manager,2026-06-01 13:06:46,122.159.216.176,Chennai,13.0715,80.2744,/app/source,SUCCESS,5918.4,macOS 14.5,88:ad:c0:c4:55:fe,HTTPS,U0185_26,normal,normal
3712,U0058,user,plant_operator,2026-06-01 13:06:47,97.146.238.166,London,51.5254,-0.1218,/app/source,SUCCESS,1620.3,Android 14,77:11:32:56:60:5c,MQTT,U0058_26,normal,normal
3713,U0051,user,plant_operator,2026-06-01 13:06:52,124.157.116.27,Singapore,1.3356,103.8244,/app/admin_console,SUCCESS,5716.8,Windows 11.22631,e4:c5:fd:da:4a:40,SSH,U0051_26,normal,normal
3714,S0015,service_account,etl_svc,2026-06-01 13:06:57,69.153.180.6,Chennai,13.0866,80.2843,api:/v1/secrets,SUCCESS,3166.4,Windows 11.22631,fb:3e:f7:71:ea:e3,SMB,S0015_26,normal,normal
3715,U0156,user,field_engineer,2026-06-01 13:07:09,199.252.102.163,Delhi,28.6992,77.1046,/app/tickets,SUCCESS,29088.8,Windows 11.22631,91:d3:f0:0d:4a:79,HTTPS,U0156_26,normal,normal
3716,U0068,user,contractor,2026-06-01 13:07:13,135.129.184.144,Hyderabad,17.3728,78.4983,/app/billing,SUCCESS,1044.1,QNX 7.1,54:6a:30:a5:66:57,OPC-UA,U0068_26,normal,normal
3717,S0036,service_account,backup_svc,2026-06-01 13:07:22,184.90.125.167,Mumbai,19.0758,72.8956,api:/v1/backup,SUCCESS,6251.4,RHEL 9.3,b3:9d:13:ce:c1:1a,LDAP,S0036_26,normal,normal
3718,D0090,edge_device,fire_panel,2026-06-01 13:07:27,107.55.203.74,Chennai,13.0878,80.2817,fn:diagnostics,SUCCESS,13198.1,Windows 11.22631,37:76:0a:62:e8:ef,SMB,D0090_26,normal,normal
3719,U0014,user,manager,2026-06-01 13:07:31,95.33.124.116,Pune,18.5162,73.8568,/app/reports,SUCCESS,25554.7,Android 14,a9:50:f3:84:49:f4,LDAP,U0014_26,normal,normal
3720,U0170,user,manager,2026-06-01 13:08:40,149.96.4.218,Pune,18.5104,73.8414,/app/email,SUCCESS,19483.1,iOS 17.5,8e:a3:bf:79:d2:5e,Modbus/TCP,U0170_26,normal,normal
3721,D0047,edge_device,hvac_controller,2026-06-01 13:08:40,134.31.193.166,Chennai,13.0889,80.2678,fn:alarm,SUCCESS,12368.4,Ubuntu 20.04,84:3f:a6:0c:5b:8b,MQTT,D0047_26,normal,normal
3722,D0027,edge_device,hvac_controller,2026-06-01 13:08:50,103.251.63.63,Delhi,28.6858,77.0996,fn:telemetry,SUCCESS,14069.8,RHEL 9.3,89:54:6f:78:78:b7,Modbus/TCP,D0027_26,normal,normal
3723,U0028,user,field_engineer,2026-06-01 13:09:16,36.196.215.12,Bengaluru,12.9769,77.6021,/app/email,SUCCESS,1158.3,FreeRTOS 10.4,d1:d5:71:0a:74:33,HTTPS,U0028_26,normal,normal
3724,U0203,user,contractor,2026-06-01 13:09:35,97.36.186.48,Mumbai,19.0858,72.8873,/app/admin_console,SUCCESS,8387.0,Windows 10.0.19045,72:50:04:87:f5:11,SMB,U0203_26,normal,normal
3725,U0189,user,analyst,2026-06-01 13:09:36,210.244.110.42,Bengaluru,12.9766,77.5962,/app/billing,SUCCESS,1142.5,Ubuntu 22.04,be:01:74:f9:69:ae,Modbus/TCP,U0189_26,normal,normal
3726,D0078,edge_device,camera,2026-06-01 13:09:45,45.111.172.82,Delhi,28.7005,77.0989,fn:telemetry,SUCCESS,2764.0,Ubuntu 20.04,89:a7:15:91:bc:36,Modbus/TCP,D0078_26,normal,normal
3727,D0072,edge_device,plc,2026-06-01 13:09:52,101.185.202.94,Bengaluru,12.9856,77.5887,fn:setpoint,SUCCESS,28539.2,QNX 7.1,6d:65:61:aa:6a:66,SSH,D0072_26,normal,normal
3728,D0139,edge_device,camera,2026-06-01 13:09:57,15.216.43.164,Mumbai,19.079,72.8635,fn:port:502,SUCCESS,1260.7,iOS 17.5,81:9c:1c:76:9f:56,SMB,D0139_26,normal,normal
3729,D0052,edge_device,hvac_controller,2026-06-01 13:10:05,131.248.154.67,Chennai,13.0819,80.2618,fn:firmware_pull,SUCCESS,1295.8,iOS 17.5,e5:a8:54:86:3c:55,OPC-UA,D0052_26,normal,normal
3730,S0014,service_account,scanner_svc,2026-06-01 13:10:07,83.99.106.78,Bengaluru,12.9702,77.6043,api:/v1/backup,SUCCESS,13411.2,QNX 7.1,e5:69:f7:91:62:00,Modbus/TCP,S0014_26,normal,normal
3731,U0029,user,field_engineer,2026-06-01 13:10:08,121.249.191.161,Chennai,13.0707,80.2687,/app/tickets,SUCCESS,13849.3,iOS 17.5,81:0d:11:9d:01:0a,SSH,U0029_26,normal,normal
3732,D0109,edge_device,gateway,2026-06-01 13:10:09,19.86.214.99,Mumbai,19.0595,72.8823,fn:firmware_pull,SUCCESS,25704.0,FreeRTOS 10.4,9e:09:8f:8f:51:bd,LDAP,D0109_26,normal,normal
3733,D0087,edge_device,fire_panel,2026-06-01 13:10:28,62.149.180.51,Delhi,28.7027,77.0992,fn:setpoint,SUCCESS,3055.2,Android 14,4a:8d:ca:38:92:ad,RDP,D0087_26,normal,normal
3734,D0109,edge_device,gateway,2026-06-01 13:10:29,19.86.214.140,Mumbai,19.0637,72.8706,fn:diagnostics,SUCCESS,14027.3,FreeRTOS 10.4,9e:09:8f:8f:51:bd,LDAP,D0109_26,normal,normal
3735,S0013,service_account,scanner_svc,2026-06-01 13:10:31,159.55.172.46,Mumbai,19.0753,72.8926,api:/v1/backup,SUCCESS,6872.1,Ubuntu 20.04,be:c9:35:9d:7f:4a,Modbus/TCP,S0013_26,normal,normal
3736,U0201,user,contractor,2026-06-01 13:10:32,204.1.76.69,Bengaluru,12.961,77.5942,/app/dashboard,SUCCESS,2223.2,Ubuntu 22.04,93:a2:e4:60:3c:eb,OPC-UA,U0201_26,normal,normal
3737,D0105,edge_device,hvac_controller,2026-06-01 13:10:39,184.105.4.109,Chennai,13.0881,80.2685,fn:port:1883,SUCCESS,5969.0,Yocto 4.0,d5:57:72:5c:1d:fd,HTTPS,D0105_26,normal,normal
3738,U0172,user,manager,2026-06-01 13:10:52,103.104.213.32,Chennai,13.0793,80.2816,/app/crm,SUCCESS,2355.6,FreeRTOS 10.4,85:74:b3:c0:7d:08,HTTPS,U0172_26,normal,normal
3739,D0106,edge_device,gateway,2026-06-01 13:10:59,154.5.223.196,Bengaluru,12.9844,77.5661,fn:port:502,SUCCESS,11199.8,iOS 17.5,bd:d2:37:72:da:2a,SMB,D0106_26,normal,normal
3740,U0057,user,analyst,2026-06-01 13:11:19,202.219.203.199,London,51.5128,-0.1329,/app/email,SUCCESS,5264.8,Android 14,19:00:34:6d:bd:74,HTTPS,U0057_26,normal,normal
3741,D0017,edge_device,plc,2026-06-01 13:11:23,112.99.130.19,Chennai,13.1022,80.2665,fn:config,SUCCESS,4442.7,Ubuntu 22.04,5a:c4:a3:35:8b:cf,HTTPS,D0017_26,normal,normal
3742,U0164,user,sre,2026-06-01 13:11:34,205.240.97.155,Chennai,13.0907,80.2766,/app/email,SUCCESS,6086.2,Android 14,fb:3b:f0:1a:39:56,HTTPS,U0164_26,normal,normal
3743,U0174,user,contractor,2026-06-01 13:11:47,221.21.150.217,London,51.4971,-0.1267,/app/wiki,SUCCESS,21433.1,RHEL 9.3,d4:e2:8a:a0:b2:84,SSH,U0174_26,normal,normal
3744,D0028,edge_device,hvac_controller,2026-06-01 13:11:49,122.134.219.197,Bengaluru,12.977,77.5909,fn:config,SUCCESS,23178.7,Ubuntu 20.04,65:29:a2:08:3f:b5,HTTPS,D0028_26,normal,normal
3745,U0091,user,plant_operator,2026-06-01 13:11:55,145.34.109.99,Bengaluru,12.9555,77.6006,/app/reports,SUCCESS,36841.9,macOS 14.5,09:34:88:5e:fd:7a,LDAP,U0091_26,normal,normal
3746,U0144,user,manager,2026-06-01 13:12:03,98.246.65.150,Delhi,28.7145,77.0826,/app/billing,SUCCESS,5943.1,FreeRTOS 10.4,f7:01:c8:7e:f6:93,SMB,U0144_26,normal,normal
3747,U0004,user,sre,2026-06-01 13:12:07,17.250.54.81,Chennai,13.0928,80.265,/app/admin_console,SUCCESS,12413.8,Ubuntu 20.04,68:fd:d9:08:3b:d1,HTTPS,U0004_26,normal,normal
3748,U0181,user,manager,2026-06-01 13:12:09,136.117.203.225,Singapore,1.3413,103.8263,/app/tickets,SUCCESS,3804.0,Ubuntu 22.04,0e:87:41:b4:17:92,LDAP,U0181_26,normal,normal
